"","Date","Size","Price","Local_Amount","Currency"
"1149","2018-12-08T19:07:49+00:00","12",365,365,"USD"
"1150","2018-12-08T19:06:25+00:00","4",390,390,"USD"
"1151","2018-12-08T18:52:01+00:00","11.5",389,389,"USD"
"1152","2018-12-08T18:48:46+00:00","12",365,365,"USD"
"1153","2018-12-08T18:46:59+00:00","9",387,387,"USD"
"1154","2018-12-08T18:45:37+00:00","13",365,365,"USD"
"1155","2018-12-08T18:30:28+00:00","12.5",341.1905,342,"USD"
"1156","2018-12-08T18:17:16+00:00","13",351,351,"USD"
"1157","2018-12-08T18:15:08+00:00","12",364,364,"USD"
"1158","2018-12-08T18:13:21+00:00","11",369,369,"USD"
"1159","2018-12-08T18:13:04+00:00","10",375,375,"USD"
"1160","2018-12-08T18:10:29+00:00","10",375,375,"USD"
"1161","2018-12-08T18:04:20+00:00","12",355,355,"USD"
"1162","2018-12-08T18:04:03+00:00","9.5",368,368,"USD"
"1163","2018-12-08T18:02:02+00:00","10",360,360,"USD"
"1164","2018-12-08T17:52:31+00:00","13",365,365,"USD"
"1165","2018-12-08T17:51:17+00:00","9.5",380,380,"USD"
"1166","2018-12-08T17:50:43+00:00","9",387,387,"USD"
"1167","2018-12-08T17:40:27+00:00","10.5",365,365,"USD"
"1168","2018-12-08T17:40:24+00:00","14",367,367,"USD"
"1169","2018-12-08T17:32:55+00:00","12",365,365,"USD"
"1170","2018-12-08T17:30:58+00:00","10",361,361,"USD"
"1171","2018-12-08T17:29:36+00:00","4",389,389,"USD"
"1172","2018-12-08T17:20:28+00:00","6.5",439,439,"USD"
"1173","2018-12-08T17:18:11+00:00","5.5",415,415,"USD"
"1174","2018-12-08T17:09:46+00:00","4",389,389,"USD"
"1175","2018-12-08T16:48:22+00:00","6.5",439,439,"USD"
"1176","2018-12-08T16:31:55+00:00","9.5",380,380,"USD"
"1177","2018-12-08T16:10:42+00:00","10",370,370,"USD"
"1178","2018-12-08T16:05:04+00:00","9.5",379,379,"USD"
"1179","2018-12-08T15:52:32+00:00","11.5",389,389,"USD"
"1180","2018-12-08T15:40:06+00:00","9",386,386,"USD"
"1181","2018-12-08T15:36:32+00:00","6",416,416,"USD"
"1182","2018-12-08T15:31:28+00:00","8",400,400,"USD"
"1183","2018-12-08T15:31:10+00:00","9.5",379.0358,380,"USD"
"1184","2018-12-08T15:27:47+00:00","10.5",378.1103,379,"USD"
"1185","2018-12-08T15:08:55+00:00","10.5",377,377,"USD"
"1186","2018-12-08T14:34:08+00:00","7.5",415,415,"USD"
"1187","2018-12-08T13:59:53+00:00","5.5",415,415,"USD"
"1188","2018-12-08T13:36:56+00:00","5",403,403,"USD"
"1189","2018-12-08T13:20:38+00:00","11.5",390,390,"USD"
"1190","2018-12-08T12:55:59+00:00","13",365.3769,366,"USD"
"1191","2018-12-08T12:42:39+00:00","5",381,381,"USD"
"1192","2018-12-08T12:13:48+00:00","13",364,364,"USD"
"1193","2018-12-08T09:47:27+00:00","9.5",379,379,"USD"
"1194","2018-12-08T09:07:34+00:00","12",365,365,"USD"
"1195","2018-12-08T08:58:27+00:00","10.5",376,376,"USD"
"1196","2018-12-08T08:51:43+00:00","11",369.9298,370,"USD"
"1197","2018-12-08T08:37:52+00:00","7",405,405,"USD"
"1198","2018-12-08T08:24:56+00:00","11",350,350,"USD"
"1199","2018-12-08T08:21:24+00:00","5",403,403,"USD"
"1200","2018-12-08T08:20:38+00:00","4",388,388,"USD"
"1201","2018-12-08T07:37:19+00:00","5",403,403,"USD"
"1202","2018-12-08T07:20:34+00:00","11",356,356,"USD"
"1203","2018-12-08T07:08:55+00:00","10",374,374,"USD"
"1204","2018-12-08T07:05:51+00:00","10",373,373,"USD"
"1205","2018-12-08T07:01:55+00:00","10",372,372,"USD"
"1206","2018-12-08T06:40:13+00:00","8.5",400,400,"USD"
"1207","2018-12-08T05:44:20+00:00","5",402,402,"USD"
"1208","2018-12-08T05:43:32+00:00","12",364,364,"USD"
"1209","2018-12-08T05:39:48+00:00","6.5",430,430,"USD"
"1210","2018-12-08T05:34:02+00:00","10",370,370,"USD"
"1211","2018-12-08T05:26:29+00:00","10",369,369,"USD"
"1212","2018-12-08T05:18:22+00:00","11.5",390,390,"USD"
"1213","2018-12-08T05:04:13+00:00","10.5",375,375,"USD"
"1214","2018-12-08T04:58:54+00:00","10.5",375,375,"USD"
"1215","2018-12-08T04:34:03+00:00","9.5",379,379,"USD"
"1216","2018-12-08T04:32:01+00:00","9.5",378,378,"USD"
"1217","2018-12-08T04:29:13+00:00","7",403,403,"USD"
"1218","2018-12-08T04:26:23+00:00","10.5",375,375,"USD"
"1219","2018-12-08T04:20:17+00:00","12.5",340,340,"USD"
"1220","2018-12-08T04:15:40+00:00","8.5",400,400,"USD"
"1221","2018-12-08T04:09:48+00:00","5",400,400,"USD"
"1222","2018-12-08T03:59:19+00:00","11",370,370,"USD"
"1223","2018-12-08T03:49:11+00:00","7.5",415,415,"USD"
"1224","2018-12-08T03:31:39+00:00","6",416,416,"USD"
"1225","2018-12-08T03:20:58+00:00","7.5",415,415,"USD"
"1226","2018-12-08T03:19:43+00:00","12",365,365,"USD"
"1227","2018-12-08T03:15:22+00:00","5",398,398,"USD"
"1228","2018-12-08T03:09:51+00:00","5.5",414,414,"USD"
"1229","2018-12-08T03:00:20+00:00","10.5",372,372,"USD"
"1230","2018-12-08T02:46:31+00:00","8.5",397,397,"USD"
"1231","2018-12-08T02:45:44+00:00","11",370,370,"USD"
"1232","2018-12-08T02:33:47+00:00","6",415.0302,416,"USD"
"1233","2018-12-08T02:21:26+00:00","9.5",375,375,"USD"
"1234","2018-12-08T02:17:10+00:00","12.5",339,339,"USD"
"1235","2018-12-08T02:10:15+00:00","12",365,365,"USD"
"1236","2018-12-08T02:04:48+00:00","10.5",358,358,"USD"
"1237","2018-12-08T01:48:00+00:00","9.5",378,378,"USD"
"1238","2018-12-08T01:43:42+00:00","11.5",389,389,"USD"
"1239","2018-12-08T01:40:00+00:00","9.5",377,377,"USD"
"1240","2018-12-08T01:33:29+00:00","6",415,415,"USD"
"1241","2018-12-08T01:32:57+00:00","10",369,369,"USD"
"1242","2018-12-08T01:14:57+00:00","11.5",389,389,"USD"
"1243","2018-12-08T01:14:04+00:00","7.5",413,413,"USD"
"1244","2018-12-08T01:11:38+00:00","12",365,365,"USD"
"1245","2018-12-08T01:07:41+00:00","11",370,370,"USD"
"1246","2018-12-08T01:03:15+00:00","8",400,400,"USD"
"1247","2018-12-08T00:57:13+00:00","11",370,370,"USD"
"1248","2018-12-08T00:55:07+00:00","5.5",412,412,"USD"
"1249","2018-12-08T00:51:51+00:00","10",365,365,"USD"
"1250","2018-12-08T00:51:19+00:00","12.5",338,338,"USD"
"1251","2018-12-08T00:49:35+00:00","10",370,370,"USD"
"1252","2018-12-08T00:49:20+00:00","10",370,370,"USD"
"1253","2018-12-08T00:30:34+00:00","12",364,364,"USD"
"1254","2018-12-08T00:27:59+00:00","9.5",376,376,"USD"
"1255","2018-12-08T00:16:55+00:00","11",370,370,"USD"
"1256","2018-12-08T00:12:40+00:00","10.5",375,375,"USD"
"1257","2018-12-08T00:09:23+00:00","8.5",400,400,"USD"
"1258","2018-12-07T23:58:00+00:00","11",365,365,"USD"
"1259","2018-12-07T23:55:57+00:00","8.5",400,400,"USD"
"1260","2018-12-07T23:51:54+00:00","9",387,387,"USD"
"1261","2018-12-07T23:40:52+00:00","12",350.1088,351,"USD"
"1262","2018-12-07T23:35:47+00:00","5.5",412,412,"USD"
"1263","2018-12-07T23:34:05+00:00","13",364,364,"USD"
"1264","2018-12-07T23:20:01+00:00","11",370.4788,371,"USD"
"1265","2018-12-07T23:17:41+00:00","6",415,415,"USD"
"1266","2018-12-07T23:15:53+00:00","10",370,370,"USD"
"1267","2018-12-07T23:15:36+00:00","10.5",375,375,"USD"
"1268","2018-12-07T23:03:44+00:00","11",360,360,"USD"
"1269","2018-12-07T22:57:56+00:00","13",363,363,"USD"
"1270","2018-12-07T22:49:01+00:00","9.5",375,375,"USD"
"1271","2018-12-07T22:31:20+00:00","5",386,386,"USD"
"1272","2018-12-07T22:27:10+00:00","13",359,359,"USD"
"1273","2018-12-07T22:05:17+00:00","11.5",388,388,"USD"
"1274","2018-12-07T21:34:07+00:00","10.5",375,375,"USD"
"1275","2018-12-07T21:32:33+00:00","8.5",400,400,"USD"
"1276","2018-12-07T21:31:38+00:00","5",387,387,"USD"
"1277","2018-12-07T21:29:04+00:00","10.5",374,374,"USD"
"1278","2018-12-07T21:16:48+00:00","4.5",454,454,"USD"
"1279","2018-12-07T21:09:50+00:00","7",400,400,"USD"
"1280","2018-12-07T21:05:18+00:00","10",370,370,"USD"
"1281","2018-12-07T20:50:56+00:00","10",370,370,"USD"
"1282","2018-12-07T20:50:33+00:00","9",386,386,"USD"
"1283","2018-12-07T20:42:31+00:00","4",389,389,"USD"
"1284","2018-12-07T20:27:15+00:00","9.5",375,375,"USD"
"1285","2018-12-07T20:25:38+00:00","13",355,355,"USD"
"1286","2018-12-07T20:21:59+00:00","11",361,361,"USD"
"1287","2018-12-07T20:17:01+00:00","11",369,369,"USD"
"1288","2018-12-07T20:16:29+00:00","9.5",375,375,"USD"
"1289","2018-12-07T20:10:42+00:00","8.5",399,399,"USD"
"1290","2018-12-07T19:38:58+00:00","10",370,370,"USD"
"1291","2018-12-07T19:27:02+00:00","12",365,365,"USD"
"1292","2018-12-07T19:18:06+00:00","11.5",385,385,"USD"
"1293","2018-12-07T19:02:11+00:00","12",335,335,"USD"
"1294","2018-12-07T19:01:17+00:00","4.5",450,450,"USD"
"1295","2018-12-07T18:41:19+00:00","5.5",406,406,"USD"
"1296","2018-12-07T18:29:35+00:00","10",369,369,"USD"
"1297","2018-12-07T18:22:07+00:00","12.5",339,339,"USD"
"1298","2018-12-07T18:16:16+00:00","12",364,364,"USD"
"1299","2018-12-07T18:11:30+00:00","12",335,335,"USD"
"1300","2018-12-07T18:10:49+00:00","12.5",339,339,"USD"
"1301","2018-12-07T18:01:05+00:00","5.5",400,400,"USD"
"1302","2018-12-07T17:49:56+00:00","9",385,385,"USD"
"1303","2018-12-07T17:46:42+00:00","9",370,370,"USD"
"1304","2018-12-07T17:33:24+00:00","9.5",375,375,"USD"
"1305","2018-12-07T17:29:31+00:00","11",358,358,"USD"
"1306","2018-12-07T17:26:57+00:00","10.5",375,375,"USD"
"1307","2018-12-07T17:23:22+00:00","11",370,370,"USD"
"1308","2018-12-07T17:22:31+00:00","11.5",380,380,"USD"
"1309","2018-12-07T17:10:29+00:00","9.5",375,375,"USD"
"1310","2018-12-07T17:09:46+00:00","9.5",370,370,"USD"
"1311","2018-12-07T17:09:04+00:00","10",368,368,"USD"
"1312","2018-12-07T17:07:53+00:00","5",400,400,"USD"
"1313","2018-12-07T16:52:17+00:00","12",364,364,"USD"
"1314","2018-12-07T16:47:11+00:00","8.5",386,386,"USD"
"1315","2018-12-07T16:36:42+00:00","12.5",339,339,"USD"
"1316","2018-12-07T16:34:37+00:00","11",370,370,"USD"
"1317","2018-12-07T16:27:52+00:00","11.5",374,374,"USD"
"1318","2018-12-07T16:17:15+00:00","11",370,370,"USD"
"1319","2018-12-07T16:15:29+00:00","8.5",399,399,"USD"
"1320","2018-12-07T16:14:53+00:00","9.5",370,370,"USD"
"1321","2018-12-07T15:58:14+00:00","13",358,358,"USD"
"1322","2018-12-07T15:46:19+00:00","11",369,369,"USD"
"1323","2018-12-07T15:45:36+00:00","8",400,400,"USD"
"1324","2018-12-07T15:45:11+00:00","8",400.5941,401,"USD"
"1325","2018-12-07T15:24:46+00:00","6",415,415,"USD"
"1326","2018-12-07T15:19:37+00:00","6",414,414,"USD"
"1327","2018-12-07T15:17:46+00:00","7.5",413,413,"USD"
"1328","2018-12-07T14:57:09+00:00","9",378,378,"USD"
"1329","2018-12-07T14:54:45+00:00","5",400,400,"USD"
"1330","2018-12-07T14:46:36+00:00","7.5",412,412,"USD"
"1331","2018-12-07T14:31:11+00:00","7.5",411,411,"USD"
"1332","2018-12-07T14:31:00+00:00","10.5",375,375,"USD"
"1333","2018-12-07T14:27:05+00:00","4",390,390,"USD"
"1334","2018-12-07T14:22:07+00:00","10.5",360,360,"USD"
"1335","2018-12-07T14:21:42+00:00","10",364,364,"USD"
"1336","2018-12-07T14:21:22+00:00","10.5",375,375,"USD"
"1337","2018-12-07T14:07:13+00:00","6",412,412,"USD"
"1338","2018-12-07T14:04:52+00:00","10.5",374,374,"USD"
"1339","2018-12-07T13:58:31+00:00","7.5",410,410,"USD"
"1340","2018-12-07T13:53:40+00:00","8.5",398,398,"USD"
"1341","2018-12-07T13:29:06+00:00","10",369,369,"USD"
"1342","2018-12-07T12:32:51+00:00","10.5",373,373,"USD"
"1343","2018-12-07T12:18:23+00:00","10.5",369.039,370,"USD"
"1344","2018-12-07T12:05:10+00:00","10",369,369,"USD"
"1345","2018-12-07T12:03:02+00:00","4",390,390,"USD"
"1346","2018-12-07T11:58:43+00:00","14",389.0106,390,"USD"
"1347","2018-12-07T11:49:16+00:00","4",389,389,"USD"
"1348","2018-12-07T10:47:25+00:00","11",369,369,"USD"
"1349","2018-12-07T10:45:20+00:00","5.5",410,410,"USD"
"1350","2018-12-07T10:09:16+00:00","10",355,355,"USD"
"1351","2018-12-07T10:07:41+00:00","9.5",365,365,"USD"
"1352","2018-12-07T09:24:08+00:00","5.5",410,410,"USD"
"1353","2018-12-07T09:09:52+00:00","4.5",450.0742,451,"USD"
"1354","2018-12-07T08:00:40+00:00","11",366,366,"USD"
"1355","2018-12-07T07:55:24+00:00","10",368,368,"USD"
"1356","2018-12-07T07:04:19+00:00","4",380,380,"USD"
"1357","2018-12-07T06:31:18+00:00","12",360,360,"USD"
"1358","2018-12-07T06:20:40+00:00","11",366,366,"USD"
"1359","2018-12-07T05:09:05+00:00","5.5",410,410,"USD"
"1360","2018-12-07T04:48:51+00:00","10.5",370,370,"USD"
"1361","2018-12-07T04:15:37+00:00","9.5",351,351,"USD"
"1362","2018-12-07T04:13:39+00:00","5.5",410,410,"USD"
"1363","2018-12-07T04:05:13+00:00","10.5",373,373,"USD"
"1364","2018-12-07T04:03:19+00:00","9.5",375,375,"USD"
"1365","2018-12-07T03:45:36+00:00","11",367,367,"USD"
"1366","2018-12-07T03:45:27+00:00","10.5",373,373,"USD"
"1367","2018-12-07T03:42:46+00:00","10.5",373,373,"USD"
"1368","2018-12-07T03:35:09+00:00","7",400,400,"USD"
"1369","2018-12-07T03:25:10+00:00","12",355,355,"USD"
"1370","2018-12-07T03:18:13+00:00","9",387,387,"USD"
"1371","2018-12-07T03:10:25+00:00","10.5",360,360,"USD"
"1372","2018-12-07T03:05:34+00:00","10.5",373,373,"USD"
"1373","2018-12-07T02:42:24+00:00","9",387,387,"USD"
"1374","2018-12-07T02:19:34+00:00","5",400,400,"USD"
"1375","2018-12-07T02:12:13+00:00","9.5",375,375,"USD"
"1376","2018-12-07T01:48:04+00:00","13",362,362,"USD"
"1377","2018-12-07T01:38:05+00:00","8.5",398,398,"USD"
"1378","2018-12-07T01:37:26+00:00","4",370,370,"USD"
"1379","2018-12-07T01:32:16+00:00","7.5",410,410,"USD"
"1380","2018-12-07T01:26:46+00:00","9.5",355,355,"USD"
"1381","2018-12-07T01:17:13+00:00","8",400,400,"USD"
"1382","2018-12-07T01:03:03+00:00","9",385,385,"USD"
"1383","2018-12-07T00:54:13+00:00","10.5",372,372,"USD"
"1384","2018-12-07T00:49:42+00:00","9.5",355,355,"USD"
"1385","2018-12-07T00:45:09+00:00","9",387,387,"USD"
"1386","2018-12-07T00:37:39+00:00","10.5",372,372,"USD"
"1387","2018-12-07T00:35:24+00:00","6",411,411,"USD"
"1388","2018-12-07T00:25:36+00:00","9",387,387,"USD"
"1389","2018-12-07T00:08:24+00:00","10",365,365,"USD"
"1390","2018-12-06T23:51:35+00:00","8",398,398,"USD"
"1391","2018-12-06T23:47:19+00:00","6",410,410,"USD"
"1392","2018-12-06T23:32:31+00:00","9.5",351,351,"USD"
"1393","2018-12-06T23:28:26+00:00","8.5",398,398,"USD"
"1394","2018-12-06T23:27:55+00:00","13",362,362,"USD"
"1395","2018-12-06T23:22:40+00:00","10.5",370,370,"USD"
"1396","2018-12-06T23:15:59+00:00","8",392.8334,393,"USD"
"1397","2018-12-06T23:08:22+00:00","7",410,410,"USD"
"1398","2018-12-06T23:06:20+00:00","13",361,361,"USD"
"1399","2018-12-06T23:03:38+00:00","6.5",439,439,"USD"
"1400","2018-12-06T22:59:16+00:00","5",399,399,"USD"
"1401","2018-12-06T22:49:18+00:00","5.5",409,409,"USD"
"1402","2018-12-06T22:47:49+00:00","12",359,359,"USD"
"1403","2018-12-06T22:35:28+00:00","10",365,365,"USD"
"1404","2018-12-06T22:35:26+00:00","11",367,367,"USD"
"1405","2018-12-06T22:28:01+00:00","6",410,410,"USD"
"1406","2018-12-06T22:22:46+00:00","5.5",400,400,"USD"
"1407","2018-12-06T22:21:07+00:00","4",370,370,"USD"
"1408","2018-12-06T22:14:59+00:00","13",360,360,"USD"
"1409","2018-12-06T22:09:55+00:00","10",370,370,"USD"
"1410","2018-12-06T22:09:41+00:00","9",387,387,"USD"
"1411","2018-12-06T22:06:17+00:00","9",385,385,"USD"
"1412","2018-12-06T22:04:46+00:00","11.5",384,384,"USD"
"1413","2018-12-06T22:01:16+00:00","13",360,360,"USD"
"1414","2018-12-06T21:54:11+00:00","10",360,360,"USD"
"1415","2018-12-06T21:52:11+00:00","9",385,385,"USD"
"1416","2018-12-06T21:50:07+00:00","8.5",395,395,"USD"
"1417","2018-12-06T21:42:02+00:00","11.5",380.3082,381,"USD"
"1418","2018-12-06T21:29:29+00:00","10",369,369,"USD"
"1419","2018-12-06T21:14:43+00:00","10.5",372,372,"USD"
"1420","2018-12-06T21:11:58+00:00","10",369,369,"USD"
"1421","2018-12-06T20:51:25+00:00","11",366,366,"USD"
"1422","2018-12-06T20:29:42+00:00","12",360,360,"USD"
"1423","2018-12-06T20:29:35+00:00","6",400,400,"USD"
"1424","2018-12-06T20:26:33+00:00","12",360,360,"USD"
"1425","2018-12-06T20:23:33+00:00","12.5",339,339,"USD"
"1426","2018-12-06T20:11:12+00:00","10.5",370,370,"USD"
"1427","2018-12-06T19:55:59+00:00","11",366,366,"USD"
"1428","2018-12-06T19:52:23+00:00","10.5",370,370,"USD"
"1429","2018-12-06T19:26:39+00:00","9.5",378,378,"USD"
"1430","2018-12-06T19:15:16+00:00","11",365,365,"USD"
"1431","2018-12-06T19:07:54+00:00","8.5",396,396,"USD"
"1432","2018-12-06T19:07:53+00:00","11",365,365,"USD"
"1433","2018-12-06T19:04:25+00:00","9",380,380,"USD"
"1434","2018-12-06T19:01:25+00:00","12",360,360,"USD"
"1435","2018-12-06T19:00:09+00:00","13",360,360,"USD"
"1436","2018-12-06T18:53:24+00:00","12",358,358,"USD"
"1437","2018-12-06T18:42:41+00:00","9",380,380,"USD"
"1438","2018-12-06T18:41:54+00:00","7.5",400,400,"USD"
"1439","2018-12-06T18:36:05+00:00","10.5",370,370,"USD"
"1440","2018-12-06T18:29:43+00:00","10",369,369,"USD"
"1441","2018-12-06T18:29:08+00:00","9.5",375,375,"USD"
"1442","2018-12-06T18:23:47+00:00","4.5",449,449,"USD"
"1443","2018-12-06T18:21:17+00:00","4.5",448,448,"USD"
"1444","2018-12-06T18:17:00+00:00","6",410,410,"USD"
"1445","2018-12-06T18:14:45+00:00","10.5",369,369,"USD"
"1446","2018-12-06T18:11:48+00:00","11",364,364,"USD"
"1447","2018-12-06T18:00:27+00:00","11",350,350,"USD"
"1448","2018-12-06T17:59:33+00:00","11.5",380,380,"USD"
"1449","2018-12-06T17:52:53+00:00","9",379,379,"USD"
"1450","2018-12-06T17:42:36+00:00","10.5",365,365,"USD"
"1451","2018-12-06T17:34:44+00:00","9.5",375,375,"USD"
"1452","2018-12-06T17:31:39+00:00","12.5",339.3824,340,"USD"
"1453","2018-12-06T17:15:56+00:00","9.5",375.2941,376,"USD"
"1454","2018-12-06T16:51:31+00:00","10.5",360,360,"USD"
"1455","2018-12-06T16:50:55+00:00","4.5",447,447,"USD"
"1456","2018-12-06T16:46:01+00:00","4.5",447,447,"USD"
"1457","2018-12-06T16:44:00+00:00","8.5",395,395,"USD"
"1458","2018-12-06T16:43:23+00:00","12",360,360,"USD"
"1459","2018-12-06T16:41:11+00:00","5",400,400,"USD"
"1460","2018-12-06T16:39:19+00:00","5.5",381,381,"USD"
"1461","2018-12-06T16:38:08+00:00","9.5",375,375,"USD"
"1462","2018-12-06T16:38:03+00:00","6.5",420,420,"USD"
"1463","2018-12-06T16:36:13+00:00","5",399,399,"USD"
"1464","2018-12-06T16:34:20+00:00","9",360,360,"USD"
"1465","2018-12-06T16:33:29+00:00","6",390,390,"USD"
"1466","2018-12-06T16:32:26+00:00","6",391,391,"USD"
"1467","2018-12-06T16:31:22+00:00","8.5",376,376,"USD"
"1468","2018-12-06T16:30:42+00:00","6.5",428,428,"USD"
"1469","2018-12-06T16:27:30+00:00","7",410,410,"USD"
"1470","2018-12-06T16:25:48+00:00","8.5",395,395,"USD"
"1471","2018-12-06T16:17:28+00:00","8",400.2422,401,"USD"
"1472","2018-12-06T16:08:04+00:00","9",365,365,"USD"
"1473","2018-12-06T16:06:18+00:00","13",355,355,"USD"
"1474","2018-12-06T15:58:25+00:00","7.5",409,409,"USD"
"1475","2018-12-06T15:53:09+00:00","12",359,359,"USD"
"1476","2018-12-06T15:45:49+00:00","4",385,385,"USD"
"1477","2018-12-06T15:37:17+00:00","12.5",339.0119,340,"USD"
"1478","2018-12-06T15:30:13+00:00","4",383,383,"USD"
"1479","2018-12-06T15:20:46+00:00","10.5",355,355,"USD"
"1480","2018-12-06T15:08:21+00:00","10.5",370,370,"USD"
"1481","2018-12-06T15:07:50+00:00","9.5",373,373,"USD"
"1482","2018-12-06T15:05:40+00:00","9",380,380,"USD"
"1483","2018-12-06T14:25:59+00:00","11",362,362,"USD"
"1484","2018-12-06T14:18:02+00:00","10.5",370,370,"USD"
"1485","2018-12-06T14:04:12+00:00","9.5",365,365,"USD"
"1486","2018-12-06T14:04:00+00:00","8.5",394,394,"USD"
"1487","2018-12-06T12:59:58+00:00","10.5",365,365,"USD"
"1488","2018-12-06T12:54:04+00:00","10",370,370,"USD"
"1489","2018-12-06T12:22:11+00:00","7",410,410,"USD"
"1490","2018-12-06T11:23:14+00:00","9",361,361,"USD"
"1491","2018-12-06T10:39:50+00:00","6",410,410,"USD"
"1492","2018-12-06T10:21:55+00:00","12",358,358,"USD"
"1493","2018-12-06T07:39:05+00:00","5.5",410,410,"USD"
"1494","2018-12-06T07:28:15+00:00","7",395,395,"USD"
"1495","2018-12-06T06:36:54+00:00","5.5",410,410,"USD"
"1496","2018-12-06T06:03:12+00:00","5.5",410,410,"USD"
"1497","2018-12-06T05:26:51+00:00","9.5",375,375,"USD"
"1498","2018-12-06T05:18:15+00:00","12.5",339,339,"USD"
"1499","2018-12-06T05:09:15+00:00","5.5",395,395,"USD"
"1500","2018-12-06T05:08:37+00:00","4",383,383,"USD"
"1501","2018-12-06T04:58:34+00:00","9",375,375,"USD"
"1502","2018-12-06T04:33:08+00:00","12",349,349,"USD"
"1503","2018-12-06T04:19:47+00:00","10",369,369,"USD"
"1504","2018-12-06T04:17:32+00:00","10.5",355,355,"USD"
"1505","2018-12-06T03:25:02+00:00","13",355,355,"USD"
"1506","2018-12-06T03:24:57+00:00","11.5",384,384,"USD"
"1507","2018-12-06T03:13:53+00:00","12.5",339,339,"USD"
"1508","2018-12-06T02:58:23+00:00","12.5",339,339,"USD"
"1509","2018-12-06T02:39:39+00:00","6",410,410,"USD"
"1510","2018-12-06T02:39:32+00:00","8",390,390,"USD"
"1511","2018-12-06T02:35:17+00:00","11.5",383.6512,384,"USD"
"1512","2018-12-06T02:34:15+00:00","10",369,369,"USD"
"1513","2018-12-06T01:56:01+00:00","9.5",374,374,"USD"
"1514","2018-12-06T01:42:20+00:00","11",366,366,"USD"
"1515","2018-12-06T01:40:42+00:00","6",409,409,"USD"
"1516","2018-12-06T01:40:04+00:00","9",386,386,"USD"
"1517","2018-12-06T01:31:56+00:00","11",366,366,"USD"
"1518","2018-12-06T01:26:15+00:00","7.5",405,405,"USD"
"1519","2018-12-06T01:04:31+00:00","5",400,400,"USD"
"1520","2018-12-06T01:03:17+00:00","4.5",435,435,"USD"
"1521","2018-12-06T00:59:26+00:00","13",353,353,"USD"
"1522","2018-12-06T00:58:46+00:00","11",365,365,"USD"
"1523","2018-12-06T00:58:17+00:00","10",351,351,"USD"
"1524","2018-12-06T00:15:52+00:00","7",400,400,"USD"
"1525","2018-12-06T00:10:46+00:00","12",332,332,"USD"
"1526","2018-12-05T23:46:06+00:00","9",385,385,"USD"
"1527","2018-12-05T23:46:03+00:00","11.5",379,379,"USD"
"1528","2018-12-05T23:45:46+00:00","10.5",370,370,"USD"
"1529","2018-12-05T23:24:58+00:00","8.5",395,395,"USD"
"1530","2018-12-05T23:24:44+00:00","5",399,399,"USD"
"1531","2018-12-05T23:02:34+00:00","5.5",410,410,"USD"
"1532","2018-12-05T23:01:54+00:00","10",370,370,"USD"
"1533","2018-12-05T22:49:48+00:00","9",360,360,"USD"
"1534","2018-12-05T22:06:17+00:00","12",340,340,"USD"
"1535","2018-12-05T22:04:42+00:00","8.5",394,394,"USD"
"1536","2018-12-05T22:04:06+00:00","7.5",405,405,"USD"
"1537","2018-12-05T21:56:57+00:00","11",350.7302,351,"USD"
"1538","2018-12-05T21:53:22+00:00","9",385,385,"USD"
"1539","2018-12-05T21:30:14+00:00","5",399.5374,400,"USD"
"1540","2018-12-05T21:03:44+00:00","9",367,367,"USD"
"1541","2018-12-05T20:37:04+00:00","13",329.1643,330,"USD"
"1542","2018-12-05T20:27:57+00:00","8",370,370,"USD"
"1543","2018-12-05T20:25:04+00:00","10.5",370,370,"USD"
"1544","2018-12-05T20:22:40+00:00","9.5",373.4312,374,"USD"
"1545","2018-12-05T20:06:58+00:00","8",400,400,"USD"
"1546","2018-12-05T20:05:58+00:00","8",399,399,"USD"
"1547","2018-12-05T20:05:56+00:00","8",399,399,"USD"
"1548","2018-12-05T20:04:54+00:00","8",399,399,"USD"
"1549","2018-12-05T20:03:26+00:00","8",398,398,"USD"
"1550","2018-12-05T20:01:31+00:00","9.5",373,373,"USD"
"1551","2018-12-05T19:57:39+00:00","12.5",339,339,"USD"
"1552","2018-12-05T19:54:20+00:00","10",365,365,"USD"
"1553","2018-12-05T19:54:03+00:00","9",368,368,"USD"
"1554","2018-12-05T19:43:59+00:00","7.5",406,406,"USD"
"1555","2018-12-05T19:17:31+00:00","12",343,343,"USD"
"1556","2018-12-05T19:13:07+00:00","5.5",409,409,"USD"
"1557","2018-12-05T19:04:49+00:00","10.5",369,369,"USD"
"1558","2018-12-05T19:02:50+00:00","8.5",394,394,"USD"
"1559","2018-12-05T18:56:33+00:00","14",389,389,"USD"
"1560","2018-12-05T18:53:49+00:00","8",398,398,"USD"
"1561","2018-12-05T18:52:26+00:00","12.5",339,339,"USD"
"1562","2018-12-05T18:41:18+00:00","8",395,395,"USD"
"1563","2018-12-05T18:35:24+00:00","12",354,354,"USD"
"1564","2018-12-05T18:17:32+00:00","7",409,409,"USD"
"1565","2018-12-05T18:10:27+00:00","5",388,388,"USD"
"1566","2018-12-05T18:10:11+00:00","13",333,333,"USD"
"1567","2018-12-05T17:55:42+00:00","6",410,410,"USD"
"1568","2018-12-05T17:51:37+00:00","11",355,355,"USD"
"1569","2018-12-05T17:32:59+00:00","7",409,409,"USD"
"1570","2018-12-05T17:31:15+00:00","8.5",383.766,384,"USD"
"1571","2018-12-05T17:26:29+00:00","10",365,365,"USD"
