"","Date","Time","Size","Price","Local_Amount","Currency","Name","Brand","Year","Month","Day","Number_Price"
"53",2018-12-16,"22:06:16+00:00","5.5",450,450,"USD","Yeezy Wave Runner 700","Adidas","2018","12","16",450
"54",2018-12-16,"21:59:51+00:00","10",379,379,"USD","Yeezy Wave Runner 700","Adidas","2018","12","16",379
"55",2018-12-16,"21:36:19+00:00","12",375,375,"USD","Yeezy Wave Runner 700","Adidas","2018","12","16",375
"56",2018-12-16,"21:35:02+00:00","9",397,397,"USD","Yeezy Wave Runner 700","Adidas","2018","12","16",397
"57",2018-12-16,"21:31:30+00:00","11",374,374,"USD","Yeezy Wave Runner 700","Adidas","2018","12","16",374
"58",2018-12-16,"21:30:41+00:00","7",429,429,"USD","Yeezy Wave Runner 700","Adidas","2018","12","16",429
"59",2018-12-16,"21:11:50+00:00","6.5",471,471,"USD","Yeezy Wave Runner 700","Adidas","2018","12","16",471
"60",2018-12-16,"21:05:29+00:00","10",379,379,"USD","Yeezy Wave Runner 700","Adidas","2018","12","16",379
"61",2018-12-16,"20:49:19+00:00","12",375,375,"USD","Yeezy Wave Runner 700","Adidas","2018","12","16",375
"62",2018-12-16,"20:41:28+00:00","11",370,370,"USD","Yeezy Wave Runner 700","Adidas","2018","12","16",370
"63",2018-12-16,"20:40:26+00:00","12",374,374,"USD","Yeezy Wave Runner 700","Adidas","2018","12","16",374
"64",2018-12-16,"20:21:54+00:00","7",366,366,"USD","Yeezy Wave Runner 700","Adidas","2018","12","16",366
"65",2018-12-16,"20:14:55+00:00","10.5",390.2292,391,"USD","Yeezy Wave Runner 700","Adidas","2018","12","16",390.2292
"66",2018-12-16,"20:04:48+00:00","9",396,396,"USD","Yeezy Wave Runner 700","Adidas","2018","12","16",396
"67",2018-12-16,"20:04:41+00:00","13",370,370,"USD","Yeezy Wave Runner 700","Adidas","2018","12","16",370
"68",2018-12-16,"19:58:53+00:00","11",374,374,"USD","Yeezy Wave Runner 700","Adidas","2018","12","16",374
"69",2018-12-16,"19:39:35+00:00","10.5",370,370,"USD","Yeezy Wave Runner 700","Adidas","2018","12","16",370
"70",2018-12-16,"19:23:18+00:00","13",370.0883,371,"USD","Yeezy Wave Runner 700","Adidas","2018","12","16",370.0883
"71",2018-12-16,"19:20:42+00:00","8.5",401,401,"USD","Yeezy Wave Runner 700","Adidas","2018","12","16",401
"72",2018-12-16,"19:17:26+00:00","8.5",412,412,"USD","Yeezy Wave Runner 700","Adidas","2018","12","16",412
"73",2018-12-16,"19:14:42+00:00","12",356,356,"USD","Yeezy Wave Runner 700","Adidas","2018","12","16",356
"74",2018-12-16,"19:01:09+00:00","8",400,400,"USD","Yeezy Wave Runner 700","Adidas","2018","12","16",400
"75",2018-12-16,"18:56:17+00:00","4.5",464,464,"USD","Yeezy Wave Runner 700","Adidas","2018","12","16",464
"76",2018-12-16,"18:54:09+00:00","8.5",402,402,"USD","Yeezy Wave Runner 700","Adidas","2018","12","16",402
"77",2018-12-16,"18:51:57+00:00","6",445,445,"USD","Yeezy Wave Runner 700","Adidas","2018","12","16",445
"78",2018-12-16,"18:41:02+00:00","4",390,390,"USD","Yeezy Wave Runner 700","Adidas","2018","12","16",390
"79",2018-12-16,"18:40:36+00:00","10.5",385,385,"USD","Yeezy Wave Runner 700","Adidas","2018","12","16",385
"80",2018-12-16,"18:13:51+00:00","9",395,395,"USD","Yeezy Wave Runner 700","Adidas","2018","12","16",395
"81",2018-12-16,"18:12:42+00:00","12",365,365,"USD","Yeezy Wave Runner 700","Adidas","2018","12","16",365
"82",2018-12-16,"18:11:25+00:00","12.5",348.3316,349,"USD","Yeezy Wave Runner 700","Adidas","2018","12","16",348.3316
"83",2018-12-16,"18:04:13+00:00","11",370.9505,371,"USD","Yeezy Wave Runner 700","Adidas","2018","12","16",370.9505
"84",2018-12-16,"18:03:14+00:00","7",440,440,"USD","Yeezy Wave Runner 700","Adidas","2018","12","16",440
"85",2018-12-16,"17:55:08+00:00","6",443,443,"USD","Yeezy Wave Runner 700","Adidas","2018","12","16",443
"86",2018-12-16,"17:54:02+00:00","9",395,395,"USD","Yeezy Wave Runner 700","Adidas","2018","12","16",395
"87",2018-12-16,"17:52:45+00:00","9.5",394.7004,395,"USD","Yeezy Wave Runner 700","Adidas","2018","12","16",394.7004
"88",2018-12-16,"17:16:07+00:00","8.5",405,405,"USD","Yeezy Wave Runner 700","Adidas","2018","12","16",405
"89",2018-12-16,"17:10:01+00:00","10",379,379,"USD","Yeezy Wave Runner 700","Adidas","2018","12","16",379
"90",2018-12-16,"17:06:24+00:00","5",420,420,"USD","Yeezy Wave Runner 700","Adidas","2018","12","16",420
"91",2018-12-16,"16:58:39+00:00","9.5",390.1766,391,"USD","Yeezy Wave Runner 700","Adidas","2018","12","16",390.1766
